Module	Section	Sample Name	Source
Bowtie 1	all_sections	SRX13465657	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465657_bowtie.txt
Bowtie 1	all_sections	SRX13465654	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465654_bowtie.txt
Bowtie 1	all_sections	SRX13465647	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465647_bowtie.txt
Bowtie 1	all_sections	SRX13465668	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465668_bowtie.txt
Bowtie 1	all_sections	SRX13465646	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465646_bowtie.txt
Bowtie 1	all_sections	SRX13465656	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465656_bowtie.txt
Bowtie 1	all_sections	SRX13465633	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465633_bowtie.txt
Bowtie 1	all_sections	SRX13465658	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465658_bowtie.txt
Bowtie 1	all_sections	SRX13465645	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465645_bowtie.txt
Bowtie 1	all_sections	SRX13465652	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465652_bowtie.txt
Bowtie 1	all_sections	SRX13465667	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465667_bowtie.txt
Bowtie 1	all_sections	SRX13465648	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465648_bowtie.txt
Bowtie 1	all_sections	SRX13465636	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465636_bowtie.txt
Bowtie 1	all_sections	SRX13465628	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465628_bowtie.txt
Bowtie 1	all_sections	SRX13465624	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/bowtie/SRX13465624_bowtie.txt
RSeQC	infer_experiment	SRX13465632	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465632.infer_experiment.txt
RSeQC	infer_experiment	SRX13465636	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465636.infer_experiment.txt
RSeQC	infer_experiment	SRX13465630	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465630.infer_experiment.txt
RSeQC	infer_experiment	SRX13465625	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465625.infer_experiment.txt
RSeQC	infer_experiment	SRX13465654	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465654.infer_experiment.txt
RSeQC	infer_experiment	SRX13465663	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465663.infer_experiment.txt
RSeQC	infer_experiment	SRX13465656	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465656.infer_experiment.txt
RSeQC	infer_experiment	SRX13465646	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465646.infer_experiment.txt
RSeQC	infer_experiment	SRX13465648	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465648.infer_experiment.txt
RSeQC	infer_experiment	SRX13465647	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465647.infer_experiment.txt
RSeQC	infer_experiment	SRX13465626	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465626.infer_experiment.txt
RSeQC	infer_experiment	SRX13465635	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465635.infer_experiment.txt
RSeQC	infer_experiment	SRX13465662	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465662.infer_experiment.txt
RSeQC	infer_experiment	SRX13465642	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465642.infer_experiment.txt
RSeQC	infer_experiment	SRX13465637	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465637.infer_experiment.txt
RSeQC	infer_experiment	SRX13465653	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465653.infer_experiment.txt
RSeQC	infer_experiment	SRX13465659	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465659.infer_experiment.txt
RSeQC	infer_experiment	SRX13465624	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465624.infer_experiment.txt
RSeQC	infer_experiment	SRX13465660	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465660.infer_experiment.txt
RSeQC	infer_experiment	SRX13465661	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465661.infer_experiment.txt
RSeQC	infer_experiment	SRX13465638	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465638.infer_experiment.txt
RSeQC	infer_experiment	SRX13465631	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465631.infer_experiment.txt
RSeQC	infer_experiment	SRX13465650	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465650.infer_experiment.txt
RSeQC	infer_experiment	SRX13465668	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465668.infer_experiment.txt
RSeQC	infer_experiment	SRX13465651	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465651.infer_experiment.txt
RSeQC	infer_experiment	SRX13465641	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465641.infer_experiment.txt
RSeQC	infer_experiment	SRX13465640	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465640.infer_experiment.txt
RSeQC	infer_experiment	SRX13465629	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465629.infer_experiment.txt
RSeQC	infer_experiment	SRX13465655	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465655.infer_experiment.txt
RSeQC	infer_experiment	SRX13465633	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465633.infer_experiment.txt
RSeQC	infer_experiment	SRX13465649	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465649.infer_experiment.txt
RSeQC	infer_experiment	SRX13465664	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465664.infer_experiment.txt
RSeQC	infer_experiment	SRX13465627	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465627.infer_experiment.txt
RSeQC	infer_experiment	SRX13465639	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465639.infer_experiment.txt
RSeQC	infer_experiment	SRX13465667	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465667.infer_experiment.txt
RSeQC	infer_experiment	SRX13465658	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465658.infer_experiment.txt
RSeQC	infer_experiment	SRX13465666	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465666.infer_experiment.txt
RSeQC	infer_experiment	SRX13465645	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465645.infer_experiment.txt
RSeQC	infer_experiment	SRX13465665	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465665.infer_experiment.txt
RSeQC	infer_experiment	SRX13465657	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465657.infer_experiment.txt
RSeQC	infer_experiment	SRX13465628	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465628.infer_experiment.txt
RSeQC	infer_experiment	SRX13465644	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465644.infer_experiment.txt
RSeQC	infer_experiment	SRX13465652	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465652.infer_experiment.txt
RSeQC	infer_experiment	SRX13465643	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465643.infer_experiment.txt
RSeQC	infer_experiment	SRX13465634	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/rseqc/SRX13465634.infer_experiment.txt
Cutadapt	all_sections	SRX13465647	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465647_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465654	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465654_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465664	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465664_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465666	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465666_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465641	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465641_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465630	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465630_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465627	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465627_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465638	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465638_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465661	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465661_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465660	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465660_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465649	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465649_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465640	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465640_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465629	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465629_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465658	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465658_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465665	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465665_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465667	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465667_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465656	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465656_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465624	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465624_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465637	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465637_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465652	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465652_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465631	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465631_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465650	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465650_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465659	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465659_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465663	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465663_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX13465655	/data/sbg/agargantilla/github/CYANICA/work/48/001fba3928aeab1613b36b41fbfd64/cutadapt/SRX13465655_1.fastq.gz_trimming_report.txt
