Module	Section	Sample Name	Source
Cutadapt	all_sections	SRX8102896	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102896_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8102899	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102899_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8102894	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102894_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8102890	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102890_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8102900	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102900_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8102897	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102897_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8102891	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/cutadapt/SRX8102891_1.fastq.gz_trimming_report.txt
FastQC	all_sections	SRX8102895	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102895_val_1_fastqc.zip
FastQC	all_sections	SRX8102890	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102890_val_1_fastqc.zip
FastQC	all_sections	SRX8102901	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102901_val_2_fastqc.zip
FastQC	all_sections	SRX8102892	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102892_val_1_fastqc.zip
FastQC	all_sections	SRX8102897	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102897_val_1_fastqc.zip
FastQC	all_sections	SRX8102898	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102898_val_1_fastqc.zip
FastQC	all_sections	SRX8102894	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102894_val_2_fastqc.zip
FastQC	all_sections	SRX8102896	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102896_val_1_fastqc.zip
FastQC	all_sections	SRX8102891	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102891_val_2_fastqc.zip
FastQC	all_sections	SRX8102899	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102899_val_2_fastqc.zip
FastQC	all_sections	SRX8102893	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102893_val_1_fastqc.zip
FastQC	all_sections	SRX8102900	/home/alvaro/github/CYANICA/work/44/0a667a81ac077df3c3d4635bfe0e0f/fastqc/SRX8102900_val_1_fastqc.zip
