Module	Section	Sample Name	Source
featureCounts	all_sections	SRX12668175	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668175_all.txt.summary
featureCounts	all_sections	SRX12668226	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668226_all.txt.summary
featureCounts	all_sections	SRX12668240	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668240_all.txt.summary
featureCounts	all_sections	SRX12668211	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668211_all.txt.summary
featureCounts	all_sections	SRX12668216	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668216_all.txt.summary
featureCounts	all_sections	SRX12668190	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668190_all.txt.summary
featureCounts	all_sections	SRX12668180	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668180_all.txt.summary
featureCounts	all_sections	SRX12668181	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668181_all.txt.summary
featureCounts	all_sections	SRX12668191	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668191_all.txt.summary
featureCounts	all_sections	SRX12668238	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668238_all.txt.summary
featureCounts	all_sections	SRX12668209	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668209_all.txt.summary
featureCounts	all_sections	SRX12668206	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668206_all.txt.summary
featureCounts	all_sections	SRX12668229	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668229_all.txt.summary
featureCounts	all_sections	SRX12668220	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668220_all.txt.summary
featureCounts	all_sections	SRX12668222	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668222_all.txt.summary
featureCounts	all_sections	SRX12668177	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668177_all.txt.summary
featureCounts	all_sections	SRX12668242	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668242_all.txt.summary
featureCounts	all_sections	SRX12668193	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668193_all.txt.summary
featureCounts	all_sections	SRX12668228	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668228_all.txt.summary
featureCounts	all_sections	SRX12668219	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668219_all.txt.summary
featureCounts	all_sections	SRX12668200	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668200_all.txt.summary
featureCounts	all_sections	SRX12668235	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668235_all.txt.summary
featureCounts	all_sections	SRX12668224	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668224_all.txt.summary
featureCounts	all_sections	SRX12668195	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668195_all.txt.summary
featureCounts	all_sections	SRX12668230	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668230_all.txt.summary
featureCounts	all_sections	SRX12668186	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/featureCounts/SRX12668186_all.txt.summary
Bowtie 1	all_sections	SRX12668176	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668176_bowtie.txt
Bowtie 1	all_sections	SRX12668170	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668170_bowtie.txt
Bowtie 1	all_sections	SRX12668181	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668181_bowtie.txt
Bowtie 1	all_sections	SRX12668225	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668225_bowtie.txt
Bowtie 1	all_sections	SRX12668199	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668199_bowtie.txt
Bowtie 1	all_sections	SRX12668194	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668194_bowtie.txt
Bowtie 1	all_sections	SRX12668200	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668200_bowtie.txt
Bowtie 1	all_sections	SRX12668236	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668236_bowtie.txt
Bowtie 1	all_sections	SRX12668203	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668203_bowtie.txt
Bowtie 1	all_sections	SRX12668182	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668182_bowtie.txt
Bowtie 1	all_sections	SRX12668219	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668219_bowtie.txt
Bowtie 1	all_sections	SRX12668235	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668235_bowtie.txt
Bowtie 1	all_sections	SRX12668238	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668238_bowtie.txt
Bowtie 1	all_sections	SRX12668209	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668209_bowtie.txt
Bowtie 1	all_sections	SRX12668242	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668242_bowtie.txt
Bowtie 1	all_sections	SRX12668220	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668220_bowtie.txt
Bowtie 1	all_sections	SRX12668237	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668237_bowtie.txt
Bowtie 1	all_sections	SRX12668175	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668175_bowtie.txt
Bowtie 1	all_sections	SRX12668229	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668229_bowtie.txt
Bowtie 1	all_sections	SRX12668198	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668198_bowtie.txt
Bowtie 1	all_sections	SRX12668210	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668210_bowtie.txt
Bowtie 1	all_sections	SRX12668216	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668216_bowtie.txt
Bowtie 1	all_sections	SRX12668201	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668201_bowtie.txt
Bowtie 1	all_sections	SRX12668208	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668208_bowtie.txt
Bowtie 1	all_sections	SRX12668177	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668177_bowtie.txt
Bowtie 1	all_sections	SRX12668172	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668172_bowtie.txt
Bowtie 1	all_sections	SRX12668218	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668218_bowtie.txt
Bowtie 1	all_sections	SRX12668213	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668213_bowtie.txt
Bowtie 1	all_sections	SRX12668232	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668232_bowtie.txt
Bowtie 1	all_sections	SRX12668173	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668173_bowtie.txt
Bowtie 1	all_sections	SRX12668207	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668207_bowtie.txt
Bowtie 1	all_sections	SRX12668171	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668171_bowtie.txt
Bowtie 1	all_sections	SRX12668191	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668191_bowtie.txt
Bowtie 1	all_sections	SRX12668189	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668189_bowtie.txt
Bowtie 1	all_sections	SRX12668212	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668212_bowtie.txt
Bowtie 1	all_sections	SRX12668187	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668187_bowtie.txt
Bowtie 1	all_sections	SRX12668239	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668239_bowtie.txt
Bowtie 1	all_sections	SRX12668185	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668185_bowtie.txt
Bowtie 1	all_sections	SRX12668231	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668231_bowtie.txt
Bowtie 1	all_sections	SRX12668184	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668184_bowtie.txt
Bowtie 1	all_sections	SRX12668192	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668192_bowtie.txt
Bowtie 1	all_sections	SRX12668188	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668188_bowtie.txt
Bowtie 1	all_sections	SRX12668186	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668186_bowtie.txt
Bowtie 1	all_sections	SRX12668241	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668241_bowtie.txt
Bowtie 1	all_sections	SRX12668205	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668205_bowtie.txt
Bowtie 1	all_sections	SRX12668217	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668217_bowtie.txt
Bowtie 1	all_sections	SRX12668228	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668228_bowtie.txt
Bowtie 1	all_sections	SRX12668197	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668197_bowtie.txt
Bowtie 1	all_sections	SRX12668204	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668204_bowtie.txt
Bowtie 1	all_sections	SRX12668196	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668196_bowtie.txt
Bowtie 1	all_sections	SRX12668214	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668214_bowtie.txt
Bowtie 1	all_sections	SRX12668193	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668193_bowtie.txt
Bowtie 1	all_sections	SRX12668178	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668178_bowtie.txt
Bowtie 1	all_sections	SRX12668240	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668240_bowtie.txt
Bowtie 1	all_sections	SRX12668230	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668230_bowtie.txt
Bowtie 1	all_sections	SRX12668234	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668234_bowtie.txt
Bowtie 1	all_sections	SRX12668227	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668227_bowtie.txt
Bowtie 1	all_sections	SRX12668179	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668179_bowtie.txt
Bowtie 1	all_sections	SRX12668174	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668174_bowtie.txt
Bowtie 1	all_sections	SRX12668226	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668226_bowtie.txt
Bowtie 1	all_sections	SRX12668233	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668233_bowtie.txt
Bowtie 1	all_sections	SRX12668195	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668195_bowtie.txt
Bowtie 1	all_sections	SRX12668206	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668206_bowtie.txt
Bowtie 1	all_sections	SRX12668221	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668221_bowtie.txt
Bowtie 1	all_sections	SRX12668211	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668211_bowtie.txt
Bowtie 1	all_sections	SRX12668180	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668180_bowtie.txt
Bowtie 1	all_sections	SRX12668183	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668183_bowtie.txt
Bowtie 1	all_sections	SRX12668224	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668224_bowtie.txt
Bowtie 1	all_sections	SRX12668222	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668222_bowtie.txt
Bowtie 1	all_sections	SRX12668223	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668223_bowtie.txt
Bowtie 1	all_sections	SRX12668215	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668215_bowtie.txt
Bowtie 1	all_sections	SRX12668190	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/bowtie/SRX12668190_bowtie.txt
RSeQC	infer_experiment	SRX12668209	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668209.infer_experiment.txt
RSeQC	infer_experiment	SRX12668221	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668221.infer_experiment.txt
RSeQC	infer_experiment	SRX12668220	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668220.infer_experiment.txt
RSeQC	infer_experiment	SRX12668173	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668173.infer_experiment.txt
RSeQC	infer_experiment	SRX12668194	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668194.infer_experiment.txt
RSeQC	infer_experiment	SRX12668176	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668176.infer_experiment.txt
RSeQC	infer_experiment	SRX12668233	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668233.infer_experiment.txt
RSeQC	infer_experiment	SRX12668197	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668197.infer_experiment.txt
RSeQC	infer_experiment	SRX12668210	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668210.infer_experiment.txt
RSeQC	infer_experiment	SRX12668186	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668186.infer_experiment.txt
RSeQC	infer_experiment	SRX12668242	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668242.infer_experiment.txt
RSeQC	infer_experiment	SRX12668227	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668227.infer_experiment.txt
RSeQC	infer_experiment	SRX12668225	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668225.infer_experiment.txt
RSeQC	infer_experiment	SRX12668189	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668189.infer_experiment.txt
RSeQC	infer_experiment	SRX12668228	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668228.infer_experiment.txt
RSeQC	infer_experiment	SRX12668211	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668211.infer_experiment.txt
RSeQC	infer_experiment	SRX12668214	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668214.infer_experiment.txt
RSeQC	infer_experiment	SRX12668198	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/rseqc/SRX12668198.infer_experiment.txt
